|links
1353|https://epocanegocios.globo.com/Brasil/noticia/2021/11/golpe-do-pix-hackers-contam-como-enganam-vitimas-saiba-como-se-proteger.html
1355|https://www.migalhas.com.br/quentes/354541/cai-no-golpe-do-pix-e-agora-veja-o-que-fazer-e-como-se-proteger
1357|https://canaltech.com.br/seguranca/rei-do-pix-criminosos-usam-redes-sociais-e-aplicam-golpes-com-transferencias-193399/
1359|https://canaltech.com.br/seguranca/conheca-os-principais-golpes-envolvendo-o-pix-e-saiba-como-evitar-ser-vitima/
1361|https://economia.uol.com.br/noticias/redacao/2021/05/28/pix-golpe-fraude-dicas-de-seguranca.htm
1363|https://economia.uol.com.br/noticias/redacao/2021/05/26/mulher-diz-que-perdeu-r-65-mil-em-golpe-no-pix.htm
1365|https://agora.folha.uol.com.br/grana/2021/03/veja-como-funcionam-e-fuja-dos-principais-golpes-envolvendo-pix.shtml
1369|https://www.cnnbrasil.com.br/business/2021/01/19/criminosos-usam-pix-para-aplicar-golpes-bancos-e-especialistas-fazem-alertas
1373|https://www.infomoney.com.br/minhas-financas/o-pix-e-seguro-veja-11-respostas-sobre-fraudes-roubo-de-chaves-e-limites-de-transacao-com-o-que-se-sabe-ate-agora/
1375|https://www.cnnbrasil.com.br/economia/financas/golpe-do-pix-errado-entenda-como-funciona-e-saiba-como-se-proteger/
1377|https://www.cnnbrasil.com.br/tecnologia/entenda-como-funciona-o-virus-que-rouba-pix-e-saiba-como-se-proteger/
1381|https://g1.globo.com/economia/noticia/2024/07/12/golpe-do-pix-errado-saiba-como-os-criminosos-agem-e-como-nao-ser-enganado.ghtml
1383|https://www.estadao.com.br/economia/e-possivel-recuperar-dinheiro-cair-golpe-pix-nprei/
1385|https://g1.globo.com/tecnologia/noticia/2024/05/12/confira-os-5-golpes-do-pix-mais-comuns-feitos-pelo-celular.ghtml
1387|https://g1.globo.com/economia/noticia/2024/08/07/golpes-do-pix-saiba-como-se-proteger.ghtml
1389|https://www.techtudo.com.br/noticias/2023/10/novo-golpe-do-pix-realiza-fraudes-automatizadas-entenda-e-saiba-evitar-edsoftwares.ghtml
1391|https://www.techtudo.com.br/noticias/2022/07/golpe-do-pix-perfis-falsos-dando-dinheiro-tem-mais-de-600-mil-seguidores.ghtml
1393|https://g1.globo.com/rj/rio-de-janeiro/noticia/2022/06/22/golpe-do-pix-na-web.ghtml
1395|https://www.techtudo.com.br/noticias/2023/02/golpe-do-pix-reverso-veja-como-se-proteger-e-o-que-fazer-se-voce-caiu-edsoftwares.ghtml
1397|https://g1.globo.com/sp/itapetininga-regiao/noticia/2025/03/17/policia-investiga-suposto-golpe-do-pix-em-leilao-online-vitima-de-laranjal-paulista-perdeu-quase-r-160-mil.ghtml
1401|https://www.cnnbrasil.com.br/economia/macroeconomia/mais-de-17-milhao-de-golpes-com-pix-foram-aplicados-em-2022-mostra-levantamento/
1403|https://www.cnnbrasil.com.br/economia/macroeconomia/pix-bc-obriga-bancos-a-criarem-alerta-de-golpe-a-partir-de-2025/
1405|https://www.terra.com.br/economia/golpes-do-pix-perdas-devem-ultrapassar-os-r-3-bi-no-brasil-ate-2027,a9ff2fcc1f670eed17dde0833fe8c90bvaagsnsm.html
1407|https://www.techtudo.com.br/listas/2024/01/golpes-do-pix-veja-diferentes-tipos-como-funcionam-e-como-se-proteger-edsoftwares.ghtml
1409|https://www.terra.com.br/economia/financas-pessoais/7-golpes-mais-frequentes-com-o-pix-em-2025,cfb963852e0cc0256da9f61a8b7d2b4ccfwnxg3s.html
1411|https://g1.globo.com/to/tocantins/noticia/2025/03/26/servidor-publico-cai-em-golpe-do-pix-ao-receber-oferta-de-trabalho-como-modelo-em-empresa-de-grife-acabei-ficando-empolgado.ghtml
1413|https://g1.globo.com/ac/acre/noticia/2025/04/05/aposentada-acreana-recebe-pix-de-r-76-mil-por-engano-e-devolve-o-valor-so-quero-o-que-e-meu.ghtml
1415|https://g1.globo.com/economia/noticia/2023/05/15/golpes-e-fraudes-associados-ao-pix-crescem-no-pais-dizem-especialistas-saiba-como-se-proteger.ghtml
1417|https://g1.globo.com/ba/bahia/noticia/2025/02/18/audiencia-golpe-do-pix.ghtml
1419|https://www.estadao.com.br/economia/o-que-fazer-se-receber-pix-de-um-estranho-como-saber-golpe-ou-real-nprei/
1424|https://valorinveste.globo.com/educacao-financeira/noticia/2021/12/12/o-que-fazer-quando-cair-em-algum-golpe-com-o-pix.ghtml
1426|https://g1.globo.com/tecnologia/noticia/2023/10/30/novo-golpe-desvia-pix-copia-e-cola-em-compras-on-line-pelo-computador-veja-como-se-proteger.ghtml
1428|https://valor.globo.com/financas/noticia/2024/08/13/febraban-alerta-para-golpe-do-pix-errado-e-orienta-sobre-casos-de-estorno.ghtml
1430|https://g1.globo.com/sp/bauru-marilia/noticia/2022/09/07/criminoso-desiste-de-aplicar-golpe-do-pix-e-flerta-com-vitima-por-rede-social-largo-o-golpe-para-ficar-com-voce.ghtml
1432|https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/22/dicas-de-como-se-prevenir-de-estelionatos-e-furtos-no-carnaval.ghtml
1434|https://g1.globo.com/economia/noticia/2024/06/16/entenda-melhoria-em-sistema-de-devolucao-do-pix.ghtml
1436|https://www.techtudo.com.br/listas/2022/06/golpes-no-pix-crescem-mais-de-350percent-nos-ultimos-2-meses-saiba-se-proteger.ghtml
1438|https://www.terra.com.br/economia/recebi-pix-de-um-estranho-o-que-devo-fazer-para-saber-se-e-golpe-ou-real,ec1be3d455ab1dd495a156c95250d4b11kprk8hj.html
1440|https://oglobo.globo.com/economia/noticia/2024/11/01/novas-regras-do-pix-contra-golpes-valem-a-partir-de-hoje-veja-o-que-muda-e-o-que-fazer-para-se-adequar.ghtml
1442|https://g1.globo.com/economia/tecnologia/noticia/2021/06/23/golpe-do-pix-agendado-entenda-o-boato-que-circula-nas-redes-sociais.ghtml
1444|https://oglobo.globo.com/economia/noticia/2025/01/21/golpes-com-pix-vao-gerar-prejuizo-anual-de-r-11-bilhoes-para-bancos-e-consumidores-ate-2028.ghtml
1446|https://g1.globo.com/jornal-nacional/noticia/2025/01/13/mentiras-sobre-o-pix-se-espalham-e-alimentam-golpes-com-boletos-falsificados.ghtml
1448|https://g1.globo.com/pr/campos-gerais-sul/noticia/2025/02/12/especialista-em-golpe-do-pix-e-preso-no-parana-apos-ser-denunciado-em-23-boletins-de-ocorrencia-e-causar-prejuizos-que-superam-r-400-mil.ghtml
1450|https://g1.globo.com/economia/noticia/2025/01/15/pix-governo-vai-acionar-justica-contra-fake-news-e-golpes-diz-haddad.ghtml
1452|https://www.techtudo.com.br/noticias/2022/05/robo-do-pix-e-seguro-veja-como-funciona-golpe-que-promete-dinheiro-facil.ghtml
1454|https://g1.globo.com/pr/parana/noticia/2024/07/01/gravei-a-tela-para-ele-nao-achar-que-eu-estava-tentando-dar-um-golpe-diz-jovem-que-devolveu-pix-e-ficou-no-prejuizo-apos-reembolso-no-parana.ghtml#:~:text=Enquanto ele devolvia o PIX,Luiz Cezar perdeu R$ 700.
1456|https://g1.globo.com/pr/campos-gerais-sul/noticia/2025/02/14/especialista-em-golpe-do-pix-apresentava-comprovantes-falsos-para-dar-calote-de-r-400-mil-em-23-empresas-diz-policia.ghtml
1458|https://www.estadao.com.br/brasil/roubo-de-pix-a-distancia-novo-tipo-de-crime-tem-ate-cooptacao-de-funcionarios-de-telefonia-entenda/
1460|https://oglobo.globo.com/economia/tecnologia/noticia/2025/04/17/brats-como-funciona-o-virus-que-desvia-pix-sem-que-usuario-perceba-e-funciona-ate-com-o-celular-bloqueado-entenda.ghtml
1462|https://www.terra.com.br/economia/pedido-de-estorno-por-golpe-via-pix-veja-como-recuperar-dinheiro,e4657076c9ebc9c934abb283accd6230pn66kq1j.html
1464|https://g1.globo.com/economia/noticia/2020/09/28/golpistas-usam-cadastro-no-pix-para-roubar-dados-de-consumidores.ghtml
1466|https://www.cnnbrasil.com.br/economia/financas/golpes-com-pix-podem-superar-r-12-bi-ate-2028-diz-estudo/
1470|https://g1.globo.com/pr/campos-gerais-sul/noticia/2025/02/13/especialista-em-golpe-do-pix-que-deu-calote-de-r-400-mil-em-23-empresas-morou-7-meses-em-hotel-com-a-mae-sem-pagar-diz-policia-vivia-de-golpes.ghtml
1472|https://www.terra.com.br/economia/novo-golpe-altera-qr-code-do-pix-e-codigo-de-barras-de-boletos,677fc4ac080efaae80de98abeb71d2f9ladthhdf.html
1474|https://g1.globo.com/ba/bahia/noticia/2024/12/18/golpe-do-pix-justica-determina-prisao-preventiva-de-suspeitos.ghtml
1476|https://g1.globo.com/ba/bahia/noticia/2023/05/18/jornalistas-suspeitos-de-envolvimento-no-suposto-golpe-do-pix-em-emissora-de-tv-na-ba-sao-ouvidos-pela-policia.ghtml
1478|https://oantagonista.com.br/brasil/como-se-proteger-do-golpe-do-pix-errado/
1480|https://valorinveste.globo.com/produtos/servicos-financeiros/noticia/2025/06/06/golpes-com-pix-quase-r-4-bilhoes-em-prejuizos-sao-evitados-com-tecnologia-criada-por-mulheres.ghtml
1482|https://g1.globo.com/ac/acre/noticia/2025/04/02/operacao-prende-suspeitos-de-aplicarem-golpe-do-pix-no-acre.ghtml
1484|https://valor.globo.com/financas/noticia/2024/11/12/golpes-no-pix-comecam-em-rede-social-e-mensagens.ghtml
1486|https://valor.globo.com/financas/noticia/2023/09/05/tentativa-de-golpe-do-pix-atinge-42.ghtml
1488|https://g1.globo.com/ba/bahia/noticia/2024/08/22/golpe-do-pix-justica-e-mp-ba.ghtml
1490|https://g1.globo.com/jornal-nacional/noticia/2025/03/06/bc-muda-regras-do-pix-para-combater-a-acao-de-golpistas-entenda.ghtml
1492|https://g1.globo.com/economia/noticia/2023/06/04/fiz-um-pix-errado-saiba-como-recuperar-o-dinheiro.ghtml
1494|https://www.techtudo.com.br/listas/2023/06/o-que-e-urubu-do-pix-veja-como-funciona-golpe-que-promete-dinheiro-facil-edsoftwares.ghtml
1496|https://g1.globo.com/ro/rondonia/noticia/2025/02/04/golpe-do-falso-pix-casal-e-preso-suspeito-de-causar-prejuizo-maior-que-r-60-mil-em-estabelecimentos-de-ro.ghtml
1498|https://www.terra.com.br/visao-do-corre/role-de-quebrada/tudo-no-pix-ou-dinheiro-veja-como-evitar-golpes-no-carnaval,bfbefed736a77211f6a0cdd96c683e1ajyuz7fo2.html
1500|https://g1.globo.com/mg/sul-de-minas/noticia/2025/04/17/mulher-e-presa-em-pouso-alegre-suspeita-de-aplicar-o-golpe-do-pix-agendado-em-varios-comercios.ghtml
1502|https://www.terra.com.br/economia/fraudes-no-pix-devem-gerar-prejuizo-de-r-11-bilhoes-em-2028-projeta-estudo,f29dd5774ee609dd9d98910b00d237e3w51gn71q.html
1505|https://agenciabrasil.ebc.com.br/radioagencia-nacional/economia/audio/2025-04/anti-fake-receita-enviou-e-mail-sobre-problemas-na-declaracao#:~:text=É golpe!,declaração ou com o CPF.
1507|https://www.em.com.br/emfoco/2025/05/21/cuidado-receita-federal-alerta-sobre-novo-golpe-do-cpf-suspenso/
1509|https://economia.uol.com.br/noticias/redacao/2025/05/09/fraude-do-inss-anuncios-falsos-prometem-ressarcir-ate-r-15-mil-e-golpe.htm
1511|https://www.uai.com.br/uainoticias/2025/04/30/golpe-do-cpf-suspenso-atrai-vitimas-com-e-mails-falsos-imitando-a-receita-federal/
1513|https://www1.folha.uol.com.br/mercado/2025/04/golpe-do-caixa-tem-desviou-r-2-bilhoes-desde-2020-e-e-alvo-da-pf-veja-como-funciona.shtml
1515|https://noticias.uol.com.br/ultimas-noticias/redacao/2025/04/19/anpd-desconto-em-remedio-em-troca-do-cpf-e-potencialmente-ficticio.htm
1517|https://oantagonista.com.br/brasil/golpe-via-whatsapp-e-cpf-clonado-disparam-e-assustam-os-brasileiros/
1519|https://noticias.r7.com/sao-paulo/litoral-vale/balanco-geral-vale/golpe-do-cpf-e-do-imposto-de-renda-quadrilhas-enviam-e-mails-falsos-em-nome-da-receita-01042025/
1523|https://www.em.com.br/emfoco/2025/03/23/receita-federal-emite-comunicado-geral-23-03-para-todos-os-cpf/
1527|https://www.mojeek.com/search?q=Golpe%20do%20CPF&fmt=news
1528|https://www.hardware.com.br/tecnologia/cuidado-e-mail-falso-cancelamento-cpf-golpe/
1530|https://oantagonista.com.br/brasil/golpe-do-cpf-bloqueado-receita-federal-alerta-sobre-fraudes/
1532|https://www.em.com.br/emfoco/2025/03/05/golpe-do-cpf-uma-armadilha-que-rouba-seus-dados-e-seu-dinheiro/
1534|https://www.em.com.br/emfoco/2025/03/03/receita-federal-alerta-sobre-novo-golpe-do-cpf/
1536|https://www.tudocelular.com/seguranca/noticias/n231315/receita-federal-alerta-golpe-email-cpf-suspenso.html
1538|https://www.band.uol.com.br/noticias/jornal-da-band/ultimas/receita-federal-alerta-para-novo-golpe-envolvendo-cpf-dos-contribuintes-202502011931
1540|https://economia.uol.com.br/noticias/redacao/2025/01/31/alerta-golpe-receita.htm
1542|https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2025/janeiro/receita-federal-alerta-sobre-novo-golpe-do-cpf-criminosos-ameacam-as-possiveis-vitimas-com-multas-perda-de-passaporte-e-bloqueio-de-contas
1544|https://www.em.com.br/emfoco/2025/01/26/comunicado-importante-26-01-para-todos-os-donos-de-cpf/
1546|https://veja.abril.com.br/brasil/golpe-no-gov-br-como-funciona-e-o-que-fazer-para-se-proteger/
1548|https://www.cnnbrasil.com.br/politica/dinheiro-que-financiou-tentativa-de-golpe-foi-obtido-com-pessoal-do-agronegocio-disse-cid-a-pf/
1550|https://www.estadao.com.br/estadao-verifica/resgate-brasil-valores-esquecidos-falso/
1552|https://www.pagoufacil.com.br/blog/cpf-cancelado/
1554|https://www.reuters.com/fact-check/portugues/FOGJ4OL2UZM6NCROGUM6JYUW6Q-2024-10-23/
1556|https://www.tecmundo.com.br/seguranca/294149-video-falso-usa-deepfake-haddad-golpe-dinheiro-esquecido.htm
1558|https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/governo-dara-mais-6-meses-para-saque-de-dinheiro-esquecido-nos-bancos
1560|https://agenciabrasil.ebc.com.br/economia/noticia/2024-10/bc-alerta-sobre-golpistas-que-prometem-resgate-de-recursos-esquecidos
1562|https://www.infomoney.com.br/minhas-financas/dinheiro-esquecido-banco-central-alerta-para-golpes-nas-redes-sociais-e-whatsapp/
1564|https://noticias.uol.com.br/confere/ultimas-noticias/2024/10/10/golpe-pablo-marcal-resgate-cpf.htm
1566|https://einvestidor.estadao.com.br/radar-einvestidor/cpf-cancelado-regularizar-documento/
1568|https://www.tudocelular.com/seguranca/noticias/n226623/golpe-criminosos-usam-valores-a-receber-bc.html
1570|https://einvestidor.estadao.com.br/radar-einvestidor/cpf-na-nota-como-saber-se-fui-premiado-nos-sorteios-mensais/
1572|https://economia.uol.com.br/noticias/redacao/2024/09/12/dinheiro-esquecido-saiba-como-consultar-e-sacar-valores-a-receber-no-bc.htm
1574|https://noticias.uol.com.br/confere/ultimas-noticias/2024/09/09/nao-existe-programa-indeniza-brasil-por-vazamento-de-dados.htm
1576|https://economia.uol.com.br/noticias/redacao/2024/08/30/desde-2018-alguem-usa-meu-cpf-para-abrir-contas-e-ate-uma-empresa.htm
1578|https://tecnoblog.net/noticias/golpe-dos-correios-ja-mostra-nome-completo-cpf-e-endereco-real-da-vitima/
1580|https://www.infomoney.com.br/consumo/golpe-do-cpf-saiba-como-blindar-seus-dados-em-aberturas-indevidas-de-empresa/
1582|https://www.reuters.com/fact-check/portugues/V4JUFIU6LNKJJCEOLITY27CGX4-2024-06-14/
1588|https://www.reuters.com/fact-check/portugues/YMDGWFSSSBI3TMIF7M7K2WQWHU-2024-03-05/
1590|https://economia.uol.com.br/guia-de-economia/uso-indevido-cpf-dicas-combater-fraudes.htm
1592|https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/02/29/serasa-criminosos-criaram-mais-de-54-mil-anuncios-sobre-falsa-indenizacao.htm
1594|https://noticias.uol.com.br/confere/ultimas-noticias/2024/02/14/e-falso-indenizacao-serasa-r-30-mil-vazamento-de-dados.htm
1596|https://agenciabrasil.ebc.com.br/economia/noticia/2024-01/bc-alerta-sobre-aumento-de-golpes-no-sistema-de-valores-receber
1598|https://noticias.uol.com.br/confere/ultimas-noticias/2024/01/17/site-imita-portal-do-governo-para-solicitar-dados-pessoais.htm
1600|https://www.uol.com.br/tilt/noticias/redacao/2023/12/27/golpe-online-o-que-fazer-para-conter-danos.htm
1602|https://noticias.uol.com.br/confere/ultimas-noticias/2023/12/15/falso-saque-social-golpe.htm
1604|https://www1.folha.uol.com.br/mercado/2023/12/golpe-dos-valores-a-receber-do-banco-central-faz-vitimas-na-internet-veja-como-e-e-saiba-fugir.shtml
1606|https://www.jusbrasil.com.br/artigos/golpe-do-valores-a-receber-resgatar-o-cpf-retirada-de-dinheiro-saldo-disponivel-banco-central/2061708063
1609|https://agenciabrasil.ebc.com.br/economia/noticia/2023-11/bc-alerta-contra-falso-aplicativo-de-verificacao-de-valores-receber
1611|https://www.reuters.com/fact-check/portugues/GCUBDOEEMJM2NFD7BWRR3733XA-2023-11-01/
1617|https://blog.pagseguro.uol.com.br/golpe-do-valores-a-receber/
1619|https://www.jusbrasil.com.br/artigos/golpes-utilizando-cpf-estrategias-para-evitar-fraudes-e-manter-sua-seguranca/1962453289#:~:text=O golpe do CPF acontece,utilizando seu cartão de crédito.
1621|https://www.moneytimes.com.br/criminosos-usam-cpfs-vazados-em-novo-golpe-por-sms-entenda/
1623|https://www.metropoles.com/negocios/como-evitar-golpe-do-chip-e-consultar-se-seu-cpf-esta-sendo-usado-em-outro-celular
1625|https://olhardigital.com.br/2023/08/09/seguranca/cuidado-golpistas-tem-um-novo-golpe-que-usa-dados-reais-da-vitima/
1627|https://www.uol.com.br/tilt/noticias/redacao/2023/08/09/criminosos-usam-cpf-original-de-vitimas-em-novo-golpe-via-sms-proteja-se.htm
1632|https://www1.folha.uol.com.br/mercado/2023/08/saiba-descobrir-se-seu-cpf-esta-sendo-usado-em-um-celular-pre-pago.shtml
1634|https://canaltech.com.br/seguranca/valores-a-receber-golpes-com-dinheiro-esquecido-voltam-a-circular-255180/
1636|https://economia.uol.com.br/videos/?id=estelionatario-e-preso-usando-cpf-do-expresidente-fhc-04028D9C3562C8B96326
1638|https://blog.pagseguro.uol.com.br/golpes-mais-recorrentes-no-e-commerce/
1640|https://economia.uol.com.br/imposto-de-renda/noticias/redacao/2023/05/31/cpf-bloqueado-e-ate-prisao-o-que-acontece-se-nao-mandar-o-imposto-de-renda.htm
1642|https://blog.pagseguro.uol.com.br/golpe-do-cpf-cancelado/
1646|https://canaltech.com.br/seguranca/golpe-usa-valores-a-receber-e-dinheiro-esquecido-do-bc-para-roubar-dados-235574/
1648|https://www.tudocelular.com/seguranca/noticias/n200217/golpe-de-extorsao-sexual-passa-a-usar-cpf.html
1652|https://www.tudocelular.com/seguranca/noticias/n193110/site-golpista-rouba-dinheiro-e-ameaca-vitimas.html
1654|https://einvestidor.estadao.com.br/educacao-financeira/golpe-regularizar-cpf-saiba-identificar/
1658|https://www.brasildefato.com.br/2022/07/05/novo-golpe-por-celular-pede-dinheiro-para-regularizacao-do-cpf/
1660|https://www.uol.com.br/tilt/noticias/redacao/2022/07/05/guia-definitivo-para-nao-cair-no-golpe-do-boleto-falso.htm
1662|https://agenciabrasil.ebc.com.br/economia/noticia/2022-06/receita-alerta-para-golpes-envolvendo-regularizacao-de-cpf
1664|https://www.infomoney.com.br/minhas-financas/novo-golpe-induz-contribuinte-a-regularizar-cpf-veja-o-que-fazer-para-nao-cair-em-cilada/
1666|https://acertpix.com.br/blog/saiba-quais-fraudes-sao-possiveis-com-o-numero-do-rg-e-cpf/
1668|https://www.cnnbrasil.com.br/economia/macroeconomia/dinheiro-esquecido-mais-de-560-mil-foram-vitimas-de-golpe-projeta-psafe/
1670|https://www.uol.com.br/tilt/noticias/redacao/2022/02/16/golpe-dinheiro-esquecido-banco-central.htm
1672|https://einvestidor.estadao.com.br/comportamento/banco-central-dinheiro-esquecido-golpes-internet/
1674|https://noticias.r7.com/brasilia/saiba-como-descobrir-se-o-seu-cpf-esta-sendo-usado-por-terceiros-14022022
1676|https://www.band.uol.com.br/noticias/como-saber-se-estao-usando-meu-cpf-indevidamente-16461131
1678|https://canaltech.com.br/seguranca/como-saber-se-estao-usando-seu-cpf-em-golpes-financeiros-201576/
1680|https://jc.ne10.uol.com.br/colunas/consumidor/2021/09/13042934-recebeu-uma-mensagem-da-receita-federal-por-sms-pedindo-para-regularizar-o-cpf-e-golpe-veja-como-se-prevenir.html
1684|https://www.uol.com.br/tilt/noticias/redacao/2021/07/08/lojas-podem-pedir-cpf-em-troca-de-descontos.htm
1686|https://noticias.uol.com.br/politica/ultimas-noticias/2021/04/25/foto-de-bolsonaro-com-cpf-cancelado-e-criticada-pela-oposicao.htm
1688|https://congressoemfoco.uol.com.br/amp/area/governo/cpf-cancelado-piadas-e-golpe-de-estado-a-entrevista-de-bolsonaro/
1690|https://economia.uol.com.br/noticias/redacao/2021/02/11/registrato-sistema-banco-central-bc-contas-dados-vazamento-pix-cpf-fraude.htm
1692|https://www.gazetadopovo.com.br/economia/vamos-fazer-dinheiro-e-jogar-no-mar-como-golpistas-fraudaram-o-auxilio-emergencial/
1694|https://economia.uol.com.br/noticias/redacao/2021/01/19/golpe-pix-nubank-duplo-deposito.htm
1698|https://www.uol.com.br/tilt/noticias/redacao/2020/12/04/sem-cpf-nova-lei-proibe-farmacias-de-pedir-documento-em-troca-de-desconto.htm
1702|https://economia.uol.com.br/noticias/redacao/2020/04/27/auxilio-r-600-zero-cpf-some-confirmacao-do-pedido.htm
1704|https://economia.uol.com.br/noticias/redacao/2019/03/15/aplicativo-spc-consumidor-cpf-consulta.htm
1706|https://www.jusbrasil.com.br/artigos/fui-vitima-de-fraude-e-estao-usando-o-meu-cpf-o-que-faco/654047900
1708|https://economia.uol.com.br/financas-pessoais/noticias/redacao/2014/09/10/13-dicas-para-evitar-o-uso-indevido-do-cpf.htm
1710|https://www.em.com.br/app/noticia/economia/2014/09/08/internas_economia,566685/saiba-o-que-fazer-para-evitar-fraudes-apos-ter-cpf-clonado.shtml
1714|https://oglobo.globo.com/economia/defesa-do-consumidor/fui-vitima-de-fraude-agora-7613670
1716|https://g1.globo.com/economia/noticia/2025/01/31/receita-federal-alerta-sobre-novo-golpe-do-cpf-saiba-como-proteger-seu-documento.ghtml
1718|https://www.estadao.com.br/economia/veja-como-consultar-situacao-nome-de-usam-numero-cpf-indevidamente-nprei/
1720|https://lupa.uol.com.br/jornalismo/2025/03/11/e-golpe-e-mail-atribuido-a-receita-federal-sobre-pendencia-no-cpf
1721|https://www.techtudo.com.br/noticias/2025/03/cpf-cancelado-e-mail-sobre-documento-suspenso-e-golpe-entenda-edsoftwares.ghtml
1723|https://g1.globo.com/fato-ou-fake/noticia/2025/01/08/e-fake-pagina-que-imita-site-do-governo-federal-e-promete-saque-de-r-7-mil.ghtml
1725|https://www.techtudo.com.br/listas/2019/10/sete-dicas-para-proteger-seu-cpf-na-internet-e-por-que-voce-deve-fazer-isso.ghtml
1729|https://www.terra.com.br/economia/pode-ser-o-seu-cpfs-vazados-sao-usados-em-novo-golpe-via-sms,6979055b7fd9e2e4ea9801ef77279313rbikend0.html
1731|https://www.estadao.com.br/estadao-verifica/golpe-pix-valores-receber/
1736|https://valorinveste.globo.com/produtos/servicos-financeiros/noticia/2024/02/20/novo-golpe-rouba-dinheiro-programa-valores-a-receber.ghtml
1738|https://g1.globo.com/economia/noticia/2022/06/26/receita-federal-alerta-para-golpes-com-pretexto-de-regularizar-cpf.ghtml
1740|https://www.cnnbrasil.com.br/economia/macroeconomia/golpe-de-pagamento-saiba-o-que-fazer-se-receber-ligacao-do-banco-para-confirmacao-de-compra/#:~:text=O Inter destaca que normalmente,pessoais, como CPF e senha.
1742|https://www.terra.com.br/noticias/checamos/posts-enganosos-inventam-programa-de-saque-social-para-aplicar-golpe,5796980f45b039d247afc64b782c201a879temnj.html
1744|https://www.estadao.com.br/economia/cpf-fraudes-golpes-como-evitar-se-prevenir-veja-dicas-receita-federal-nova-ferramenta-barrar-nprei/
1746|https://g1.globo.com/fato-ou-fake/noticia/2025/03/25/e-fake-video-em-que-cesar-tralli-recomenda-link-para-resgatar-r-7-mil-usando-cpf-trata-se-de-golpe.ghtml#:~:text=O Fato ou Fake desmentiu,8 de janeiro de 2025.
1748|https://valor.globo.com/brasil/artigo/saiba-como-proteger-seu-cpf-de-golpes.ghtml
1750|https://www.techtudo.com.br/dicas-e-tutoriais/2025/02/protecao-do-cpf-como-usar-ferramenta-da-receita-para-evitar-golpes-edsoftwares.ghtml
1752|https://meubolsoemdia.com.br/Materias/como-proteger-seu-cpf
1754|https://www.terra.com.br/economia/conheca-a-ferramenta-da-receita-federal-que-ajuda-na-protecao-do-cpf-contra-golpes,9819e7e40b0088b2efe39d2b64939733d13juh4o.html
1756|https://www.techtudo.com.br/listas/2023/11/golpe-do-saque-social-o-que-e-e-como-se-proteger-de-falso-beneficio-edapps.ghtml
1758|https://g1.globo.com/economia/noticia/2022/02/08/consultar-dinheiro-esquecido-em-bancos-vai-exigir-cadastro-e-conta-govbr-saiba-como-fazer.ghtml
1760|https://www.techtudo.com.br/listas/2022/05/golpe-no-saque-extraordinario-do-fgts-como-funciona-e-como-se-proteger.ghtml
1762|https://www.estadao.com.br/estadao-verifica/nikolas-ferreira-resgate-7-mil/
1764|https://www.techtudo.com.br/listas/2021/10/como-saber-se-o-seu-cpf-ja-foi-usado-por-outras-pessoas.ghtml
1766|https://www.terra.com.br/noticias/apos-ser-vitima-de-inumeros-golpes-rapaz-consegue-decisao-judicial-para-alterar-o-cpf,feac75d563a0236d5e4929eb22032e76ihg9rkjt.html
1768|https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2021/07/01/cpf-cancelado-justica-federal-garante-anulacao-de-documento-a-homem-vitima-de-golpe-em-ms.ghtml
1770|https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2018/08/31/vitima-recebe-sms-sobre-suposta-divida-e-problemas-com-documentos-negocia-com-golpista-e-perde-r-200.ghtml
1772|https://www.estadao.com.br/estadao-verifica/pessoas-com-cpf-vazado-devem-receber-30-mil-serasa-falso/
1774|https://www.estadao.com.br/economia/fraude-de-identidade-saiba-como-se-prevenir-e-o-que-fazer-caso-vire-vitima/
1776|https://www.estadao.com.br/estadao-verifica/renda-social-site-golpe-valores-a-receber/
1778|https://g1.globo.com/fato-ou-fake/noticia/2025/03/14/e-fake-video-de-bolsonaro-tarcisio-e-haddad-anunciando-resgate-de-valores-a-receber-no-banco-central-trata-se-de-golpe.ghtml
1780|https://oglobo.globo.com/brasil/noticia/2024/02/20/nova-lei-do-cpf-entra-em-vigor-saiba-o-que-mudou-no-documento.ghtml
1782|https://www.estadao.com.br/estadao-verifica/e-falso-que-site-libere-indenizacao-da-serasa-por-dados-vazados/
1784|https://g1.globo.com/economia/noticia/2024/09/25/golpe-do-fgts-como-se-prevenir-e-o-que-fazer-se-a-conta-teve-saque-indevido.ghtml
1786|https://g1.globo.com/economia/noticia/2022/03/23/nome-sujo-como-saber-se-o-cpf-esta-negativado-e-como-limpar.ghtml
1788|https://g1.globo.com/politica/noticia/2024/11/23/entenda-o-que-a-pgr-pode-fazer-apos-receber-indiciamento-de-bolsonaro-e-mais-36-por-golpe-de-estado.ghtml
1790|https://www.estadao.com.br/economia/receita-federal-ferramenta-ajuda-proteger-o-cpf-fraudes-golpes-veja-como-usar-como-funciona-nprei/
1792|https://www.estadao.com.br/estadao-verifica/post-que-promete-indenizacao-de-r-7-mil-por-dados-vazados-leva-a-site-falso/
